Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
ZNF19,77163;2.23E-02,,,,
5MC,55284;2.24E-02,55289;2.72E-02,55287;4.59E-01,70101;4.82E-01,
ZNF749,77050;2.26E-02,,,,
ZNF706,38764;2.27E-02,,,,
ZNF239,63579;2.30E-02,63580;2.44E-02,,,
MAFG,42692;2.34E-02,64576;4.19E-02,64575;2.16E-01,,
ZNF304,77140;2.35E-02,,,,
ZNF7,77029;2.37E-02,,,,
SMARCA1,76671;2.37E-02,,,,
CHD5,40348;2.37E-02,,,,
ALKBH3,53165;2.38E-02,,,,
ZNF207,62697;2.40E-02,62696;2.61E-02,64209;4.52E-02,,
GZF1,42830;2.43E-02,,,,
ZKSCAN3,77184;2.45E-02,,,,
ZNF485,77108;2.46E-02,,,,
FANCD2,36114;2.48E-02,36113;3.71E-02,,,
CHAT,76547;2.48E-02,76548;5.66E-02,,,
ZNF792,73927;2.48E-02,64200;2.62E-02,64201;8.09E-01,,
BAHD1,57662;2.50E-02,57661;3.91E-02,57659;4.09E-02,,
ZNF146,65187;2.51E-02,64240;1.55E-01,64241;2.08E-01,,
ZNF701,77057;2.53E-02,77258;4.43E-02,,,
COPS2,62811;2.54E-02,,,,
ZNF777,77043;2.55E-02,,,,
ATF5,38641;2.55E-02,,,,
ZNF440,77121;2.58E-02,,,,
ZNF180,77167;2.59E-02,,,,
MCM7,63846;2.60E-02,63845;2.73E-02,62587;4.91E-02,62588;1.11E-01,
RAC3,5562;2.67E-02,,,,
NONO,64839;2.69E-02,64840;6.51E-02,,,
USP49,39347;2.70E-02,39345;4.53E-02,,,
NHLH1,42699;2.74E-02,,,,
ZNF445,77117;2.74E-02,,,,
ZNF781,64495;2.75E-02,64496;3.19E-02,,,
ZNF329,65060;2.80E-02,,,,
NKX6-1,42701;2.80E-02,,,,
OVOL3,64445;2.81E-02,64446;3.07E-02,,,
MYOG,75838;2.83E-02,,,,
MYF6,42696;2.83E-02,,,,
ZNF585A,77081;2.86E-02,,,,
ZNF563,65216;2.89E-02,,,,
PYGO2,63514;2.96E-02,63515;8.04E-01,,,
TOP2B,56435;2.97E-02,56433;3.67E-02,,,
LHX6,42690;2.98E-02,,,,
MIXL1,42693;3.01E-02,,,,
ZNF169,77170;3.04E-02,77169;3.58E-02,,,
SNAPC5,36364;3.10E-02,,,,
ZNF438,63904;3.13E-02,63905;4.42E-02,,,
CBFA2T3,47100;3.13E-02,,,,
LHX5,42689;3.14E-02,,,,
ZFP3,62818;3.16E-02,62817;5.09E-02,,,
ZNF555,77092;3.17E-02,,,,
NME2,50035;3.19E-02,50036;4.16E-02,,,
ZNF776,77044;3.45E-02,,,,
LHX4,42688;3.45E-02,,,,
ZNF586,65196;3.49E-02,,,,
NR4A2,42704;3.49E-02,,,,
SOX15,57945;3.53E-02,,,,
CARM1,5563;3.59E-02,5564;1.00E+00,,,
NR2F6,42702;3.70E-02,63772;6.49E-02,63771;1.18E-01,64301;1.83E-01,64300;3.13E-01
ZNF354C,63203;3.72E-02,63204;8.64E-01,,,
SMARCC2,45787;3.76E-02,1347;3.76E-02,,,
CBFA2T2,68963;3.78E-02,,,,
JDP2,38680;3.87E-02,,,,
ZNF793,77032;3.99E-02,77033;1.71E-01,,,
ZNF484,77109;4.06E-02,,,,
SIX4,63187;4.08E-02,63186;5.86E-02,,,
ZNF398,77130;4.14E-02,,,,
ZNF483,77110;4.34E-02,,,,
ZNF837,64308;4.38E-02,64307;1.79E-01,,,
HOXA5,42721;4.49E-02,,,,
HOXA2,38708;4.50E-02,,,,
ZNF337,77135;4.51E-02,,,,
ICE2,39924;4.63E-02,,,,
ZNF530,77099;4.68E-02,,,,
ZNF697,63011;4.86E-02,63010;1.26E-01,,,
H3Pan,39008;5.13E-02,,,,
ZNF573,77082;5.18E-02,,,,
ZNF611,77078;5.26E-02,,,,
SMARCA5,69998;5.32E-02,64776;7.52E-02,64777;9.03E-01,,
ZTA,52242;5.38E-02,52241;2.27E-01,,,
ZNF585B,62532;5.42E-02,62531;1.92E-01,,,
NKX2-2,38736;5.72E-02,,,,
ZBTB49,64871;5.79E-02,64872;8.59E-01,,,
ZNF248,77155;5.85E-02,,,,
ZNF366,62731;5.92E-02,62732;5.33E-01,,,
DACOR1,56997;5.99E-02,,,,
DPF1,77264;6.11E-02,77255;2.67E-01,,,
ZNF488,63394;6.25E-02,63395;1.83E-01,,,
ZBTB1,64879;6.26E-02,64878;8.10E-02,,,
ZNF334,77136;6.34E-02,,,,
HDGF,62849;6.39E-02,62966;1.79E-01,62848;2.50E-01,62954;3.08E-01,63920;5.46E-01
NKX2-8,42700;6.57E-02,,,,
TRIM22,64619;6.64E-02,64620;8.96E-02,,,
EBNA3,38174;6.68E-02,,,,
ZNF16,62681;6.96E-02,62682;7.32E-02,,,
CALU,76278;6.99E-02,76279;3.11E-01,,,
ZNF808,77027;7.04E-02,,,,
ZNF423,63678;7.30E-02,63679;2.05E-01,,,
ZNF449,65165;7.37E-02,,,,
NFIA,77263;7.65E-02,77267;1.93E-01,,,
ZNF490,65069;7.76E-02,,,,
ATF7IP,2972;7.88E-02,71057;9.92E-01,,,
ZFP41,63357;7.97E-02,63356;9.50E-02,,,
ZFAT,38796;8.18E-02,,,,
BRDU,35290;8.24E-02,35291;1.52E-01,35295;2.83E-01,35293;3.54E-01,35287;4.42E-01
ZNF707,64674;8.63E-02,73931;9.61E-02,64673;2.20E-01,,
HOTAIR,32849;8.87E-02,32847;8.07E-01,32852;8.61E-01,32854;9.12E-01,
SOX10,52549;9.07E-02,,,,
MAML3,76419;9.58E-02,76420;1.22E-01,76422;1.38E-01,76421;1.79E-01,
ZNF788,64360;1.05E-01,64359;1.49E-01,,,
GUCY1B3,72432;1.06E-01,,,,
PLRG1,62557;1.07E-01,62558;1.60E-01,,,
BRD9,72398;1.07E-01,76526;4.03E-01,,,
ZFP37,63399;1.10E-01,63398;2.40E-01,,,
ZNF468,77113;1.12E-01,,,,
ZNF800,64714;1.17E-01,64713;4.74E-01,,,
MIER1,63555;1.23E-01,63554;8.89E-01,,,
OLFM2,74120;1.24E-01,74119;2.73E-01,,,
ZSCAN23,64289;1.24E-01,64288;2.58E-01,,,
KLF16,64424;1.26E-01,64425;2.93E-01,,,
ZNF346,62900;1.39E-01,62899;5.58E-01,,,
ZNF273,77150;1.42E-01,,,,
ZNF654,63738;1.67E-01,63737;4.52E-01,,,
ZNF320,65142;1.67E-01,73958;2.18E-01,65141;2.76E-01,,
ZNF28,77143;1.81E-01,,,,
CREB3L4,38721;1.93E-01,,,,
DLX2,38854;2.17E-01,,,,
ZNF512,63976;2.20E-01,63977;9.59E-01,,,
ZNF280A,65073;2.45E-01,,,,
SON,77457;2.60E-01,,,,
ZNF623,62566;2.74E-01,62565;3.81E-01,,,
ZNF671,77066;2.74E-01,,,,
TLE3,36814;2.92E-01,,,,
ZNF436,65128;3.55E-01,,,,
ZNF141,77173;4.31E-01,,,,
ZNF823,77025;4.48E-01,,,,
HAP1,75571;4.63E-01,,,,
ZNF92,49482;6.27E-01,,,,
CRY1,68102;6.41E-01,,,,
PGR,54240;6.90E-01,,,,
HLTF,62665;7.02E-01,62666;9.69E-01,,,
ZNF10,77179;9.21E-01,,,,
ZNF75D,77047;9.34E-01,77048;9.69E-01,,,
CREB3L1,42649;1.00E+00,,,,
CREBL2,42818;1.00E+00,,,,
IGF1R,397;1.00E+00,,,,
ID1,42766;1.00E+00,,,,
NKX2-3,42858;1.00E+00,,,,
TRPS1,38711;1.00E+00,,,,
AHCTF1,42748;1.00E+00,,,,
PAX2,38748;1.00E+00,,,,
HES7,42662;1.00E+00,,,,
IRX2,42853;1.00E+00,,,,
HIC2,42665;1.00E+00,,,,
LCOR,42838;1.00E+00,42839;1.00E+00,,,
BHLHE41,42647;1.00E+00,,,,
TGIF1,38660;1.00E+00,,,,
HES5,42661;1.00E+00,,,,
CEBPE,38859;1.00E+00,,,,
PGBD5,76829;1.00E+00,,,,
TAF15,58996;1.00E+00,,,,
CAMTA1,42648;1.00E+00,42795;1.00E+00,,,
UBP1,42803;1.00E+00,,,,
JAZF1,42769;1.00E+00,,,,
NR2E3,42740;1.00E+00,,,,
NFATC4,38810;1.00E+00,,,,
TFEB,38769;1.00E+00,,,,
IRF8,42681;1.00E+00,,,,
HMGA1,38676;1.00E+00,,,,
IRX5,42682;1.00E+00,,,,
NR1D1,42776;1.00E+00,,,,
