Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
HOXD1,42835;7.88E-01,,,,
MEOX2,42841;7.88E-01,,,,
FOXC1,42826;7.88E-01,,,,
SIRT3,40328;7.88E-01,40319;8.03E-01,40300;8.32E-01,40291;1.00E+00,
HOXB8,42764;7.88E-01,,,,
NFIB,42857;7.88E-01,,,,
HNRNPL,8525;7.88E-01,8524;1.00E+00,,,
F2RL1,49198;7.88E-01,,,,
ELF4,42824;7.88E-01,,,,
CGGBP1,52109;7.88E-01,52110;8.09E-01,,,
ZNF324B,77138;7.89E-01,,,,
TBX3,38787;7.90E-01,,,,
SNAPC2,36358;7.91E-01,1881;8.33E-01,36354;8.64E-01,,
TOX4,38747;7.91E-01,,,,
ZNF618,76567;7.92E-01,,,,
HP1BP3,76675;7.94E-01,,,,
CCR5,69877;7.95E-01,,,,
POLR2H,63478;7.96E-01,63477;8.72E-01,,,
ZNF181,77166;7.96E-01,,,,
PCGF5,8554;7.96E-01,,,,
PCF11,42860;7.96E-01,,,,
TFDP2,38776;7.96E-01,,,,
FOXF1,42656;7.96E-01,,,,
FOXO4,42685;7.96E-01,42849;8.04E-01,,,
DMRT2,42821;7.96E-01,,,,
NCOA3,42736;7.96E-01,,,,
CDX1,42817;7.96E-01,,,,
ARNTL2,42809;7.96E-01,,,,
TOE1,42873;7.96E-01,,,,
KCMF1,42837;7.96E-01,,,,
ZBTB39,42879;7.96E-01,,,,
NR1I2,42739;7.96E-01,,,,
GTF2E2,63822;7.98E-01,63821;8.17E-01,,,
SON,77457;7.99E-01,,,,
TFDP1,77534;7.99E-01,77535;8.10E-01,62550;8.40E-01,62551;8.96E-01,38731;9.67E-01
ZC3H11A,45891;7.99E-01,,,,
GUCY1B3,72432;8.00E-01,,,,
ZNF620,77072;8.01E-01,,,,
LEO1,55661;8.01E-01,73696;8.70E-01,,,
SALL4,42781;8.03E-01,51550;8.60E-01,,,
SRPK2,76942;8.03E-01,76940;8.20E-01,,,
HOXB1,42670;8.03E-01,,,,
POLB,76550;8.03E-01,76551;1.00E+00,,,
WIZ,52587;8.03E-01,,,,
IKZF5,42678;8.03E-01,,,,
ELL,39915;8.03E-01,,,,
HOXC11,43703;8.05E-01,43704;8.29E-01,42851;1.00E+00,,
DLX1,38719;8.05E-01,,,,
MYBL1,42855;8.06E-01,,,,
ILK,64129;8.06E-01,64130;8.80E-01,,,
ZFP69,77189;8.07E-01,,,,
THAP11,51611;8.08E-01,51613;8.41E-01,,,
ZC3H8,63718;8.08E-01,63719;8.40E-01,39918;9.77E-01,,
ZFP57,73980;8.08E-01,73979;9.15E-01,,,
CIC,38775;8.09E-01,,,,
MDM2,69821;8.09E-01,76549;1.00E+00,,,
NFE2L3,42856;8.09E-01,,,,
ZNF764,77046;8.10E-01,,,,
CREB3L4,38721;8.12E-01,,,,
ADNP2,42808;8.12E-01,,,,
ZIC2,38826;8.13E-01,,,,
CRY1,68102;8.14E-01,,,,
MCM5,62647;8.15E-01,62648;8.43E-01,,,
ZNF25,77153;8.15E-01,,,,
E2F5,64302;8.17E-01,64303;8.18E-01,,,
OTX1,38637;8.18E-01,,,,
NFKBIA,34479;8.19E-01,,,,
ZNF613,77077;8.20E-01,,,,
ZBTB18,65137;8.20E-01,,,,
ZNF442,77119;8.20E-01,,,,
ZBTB10,42804;8.23E-01,,,,
MBD3L2,76470;8.24E-01,,,,
ZNF394,65158;8.24E-01,62793;9.41E-01,62792;9.49E-01,,
ZNF90,77019;8.27E-01,,,,
ZNF124,77177;8.28E-01,,,,
POLR3GL,41630;8.29E-01,,,,
CDKN1B,76684;8.31E-01,76685;8.56E-01,,,
NHLH1,42699;8.31E-01,,,,
MAPK1,55211;8.33E-01,55210;8.73E-01,,,
SSU72,49742;8.33E-01,,,,
FOXD3,73755;8.36E-01,,,,
ZNF501,63631;8.37E-01,63632;9.82E-01,,,
GCG,34532;8.37E-01,,,,
ZNF133,77175;8.38E-01,,,,
HOXB4,42723;8.38E-01,,,,
SMC4,1348;8.40E-01,,,,
SMARCA2,72433;8.41E-01,,,,
ZNF333,77137;8.41E-01,,,,
MAP2K1,55216;8.41E-01,55217;8.55E-01,,,
ZNF311,77139;8.41E-01,,,,
GZF1,42830;8.44E-01,,,,
ZBED4,38798;8.46E-01,,,,
LHX6,42690;8.46E-01,,,,
RFX7,42865;8.47E-01,,,,
SNAPC4,42868;8.50E-01,35266;8.53E-01,36359;8.93E-01,,
ZNF711,2685;8.51E-01,,,,
ING5,41573;8.53E-01,,,,
PLRG1,62558;8.53E-01,62557;8.57E-01,,,
BARHL1,38808;8.54E-01,,,,
ZNF44,77116;8.56E-01,,,,
XRCC4,45877;8.56E-01,,,,
ZNF480,77111;8.57E-01,,,,
ZNF513,65212;8.58E-01,,,,
ZNF587,77080;8.59E-01,,,,
BARX2,38820;8.60E-01,,,,
ZNF225,73967;8.61E-01,,,,
DICER1,44757;8.63E-01,,,,
TDRD3,2400;8.63E-01,,,,
KAT2A,71278;8.63E-01,71279;8.64E-01,,,
PRDM9,73981;8.64E-01,,,,
GMEB1,38799;8.65E-01,,,,
ZNF790,77035;8.66E-01,,,,
ZNF527,77101;8.69E-01,,,,
ZNF626,77070;8.69E-01,,,,
HNRNPLL,63111;8.70E-01,63857;8.84E-01,63112;9.50E-01,63856;9.57E-01,
CHAMP1,62619;8.73E-01,62620;9.68E-01,,,
ZNF580,64174;8.73E-01,64173;9.34E-01,,,
YBX3,63935;8.74E-01,63936;8.82E-01,38842;1.00E+00,,
ZNF614,77076;8.76E-01,,,,
EGFR,55206;8.76E-01,55207;8.93E-01,,,
ZNF34,65064;8.78E-01,,,,
ZNF484,77109;8.79E-01,,,,
DOT1L,35107;8.81E-01,,,,
CSNK2A1,49193;8.82E-01,,,,
ZNF823,77025;8.82E-01,,,,
ASH1L,69557;8.86E-01,42810;1.00E+00,,,
CDCA2,76854;8.89E-01,,,,
ZNF774,65161;8.90E-01,,,,
DACOR1,56997;8.91E-01,,,,
ZFP3,62817;8.96E-01,62818;9.03E-01,,,
CBFA2T2,68963;8.98E-01,,,,
ERF,38643;8.99E-01,,,,
HOXC13,42852;8.99E-01,,,,
CREB3L2,38689;8.99E-01,,,,
COIL,49156;9.01E-01,,,,
HOXA1,38817;9.06E-01,,,,
ZNF562,77089;9.08E-01,,,,
ZNF557,77091;9.08E-01,,,,
RORA,38800;9.15E-01,,,,
HOXC8,42765;9.15E-01,,,,
H3Pan,39008;9.19E-01,,,,
USP49,39347;9.20E-01,39345;9.75E-01,,,
MIER1,63555;9.24E-01,63554;9.71E-01,,,
HOXA2,38708;9.26E-01,,,,
MXD1,38815;9.27E-01,,,,
KDM1B,51251;9.28E-01,,,,
ZNF627,77069;9.29E-01,,,,
ZNF433,77123;9.30E-01,,,,
ZNF595,65065;9.32E-01,,,,
ZNF432,77124;9.32E-01,,,,
RBL1,38496;9.39E-01,,,,
SNAPC5,36364;9.40E-01,,,,
SETX,76830;9.64E-01,76831;9.73E-01,,,
ERCC2,41412;9.69E-01,,,,
CBX4,43555;9.75E-01,,,,
ZFP37,63398;9.78E-01,63399;9.87E-01,,,
ALKBH3,53165;9.80E-01,,,,
DIDO1,62905;9.87E-01,62904;9.93E-01,,,
KDM4B,64107;9.87E-01,64106;9.93E-01,,,
DDX21,50210;9.92E-01,,,,
HIC2,42665;1.00E+00,,,,
TGIF1,38660;1.00E+00,,,,
HMGA1,38676;1.00E+00,,,,
CAMTA1,42648;1.00E+00,42795;1.00E+00,,,
UBP1,42803;1.00E+00,,,,
CREB3L1,42649;1.00E+00,,,,
JAZF1,42769;1.00E+00,,,,
NFATC4,38810;1.00E+00,,,,
CEBPE,38859;1.00E+00,,,,
IRX2,42853;1.00E+00,,,,
HES5,42661;1.00E+00,,,,
NKX2-3,42858;1.00E+00,,,,
PAX2,38748;1.00E+00,,,,
AHCTF1,42748;1.00E+00,,,,
TAF15,58996;1.00E+00,,,,
TRPS1,38711;1.00E+00,,,,
TFEB,38769;1.00E+00,,,,
ID1,42766;1.00E+00,,,,
NR1D1,42776;1.00E+00,,,,
IGF1R,397;1.00E+00,,,,
NR2E3,42740;1.00E+00,,,,
BHLHE41,42647;1.00E+00,,,,
PGBD5,76829;1.00E+00,,,,
HES7,42662;1.00E+00,,,,
CREBL2,42818;1.00E+00,,,,
IRF8,42681;1.00E+00,,,,
LCOR,42838;1.00E+00,42839;1.00E+00,,,
