Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
DNASE1L1,sp|P49184|DNSL1-HUMAN,-0.634447,-0.219347,0.195754,0.255054,0.492254,1.02595,1.26315,7.18526699126652e-20,2.20851156421562e-16,,,-0.383866,-0.364121,-0.344376,-0.341555,-0.330272,-0.304886,-0.293603,0.37954215139254,0.695520235423937,3.07497837644554e-19,3.6351763601544e-17
RPIA,sp|P49247|RPIA-HUMAN,0.17866,0.105809,0.0329574,0.0225501,-0.0190792,-0.112745,-0.154375,0.0304304879991074,0.0475511828232111,,,0.291882,0.209884,0.127886,0.116171,0.0693153,-0.036111,-0.0829671,0.0161591759068652,0.131978530590969,0.42902402886879,0.466458032095167
SLC11A2,sp|P49281-3|NRAM2-HUMAN,0.265747,0.32891,0.392073,0.401096,0.43719,0.5184,0.554493,0.122144053733707,0.164325987668298,,,-0.145666,-0.0381871,0.0692916,0.0846458,0.146062,0.284249,0.345666,0.0310947733471601,0.19243282217058,0.0128358405142116,0.018516784321268
CCS,sp|O14618|CCS-HUMAN,-0.097245,0.0718104,0.240866,0.265017,0.36162,0.578977,0.67558,0.0000000519101108046219,0.000000292402646138924,,,-0.0966373,-0.120934,-0.14523,-0.148701,-0.162585,-0.193823,-0.207706,0.330580677307842,0.653017229103602,0.0000000000293984972655293,0.000000000186825322732906
NASP,sp|P49321|NASP-HUMAN,0.443294,-0.0118552,-0.467005,-0.532026,-0.792112,-1.3773,-1.63739,0.00000000424359682559412,0.0000000334160600587561,,,0.268395,0.303219,0.338044,0.343019,0.362918,0.407693,0.427592,0.558894239205941,0.822816555732552,0.000000000113879303688169,0.000000000630679314900064
FASN,sp|P49327|FAS-HUMAN,-0.561228,-0.532513,-0.503799,-0.499698,-0.48329,-0.446372,-0.429964,0.178491866641705,0.23006339143181,,,0.259936,0.318264,0.376592,0.384925,0.418255,0.493249,0.526579,0.00877285533595169,0.0923400378413073,1.32398780517375e-19,1.84977144719806e-17
MRPL19,sp|P49406|RM19-HUMAN,0.181719,0.127025,0.0723299,0.0645164,0.0332622,-0.0370597,-0.0683138,0.0129416640106381,0.022078646409268,,,0.037978,0.0153838,-0.00721053,-0.0104383,-0.0233493,-0.0523991,-0.0653101,0.288843735666097,0.615110412604406,0.19925847922343,0.232813283948206
ARRB1,sp|P49407|ARRB1-HUMAN,-0.628611,-0.277393,0.0738244,0.123998,0.324694,0.77626,0.976956,0.000000876635811139163,0.00000360546780308395,,,-0.295864,-0.259688,-0.223513,-0.218345,-0.197673,-0.151161,-0.130489,0.545231190509414,0.814352447092849,0.000086980540527875,0.000174168852162331
TUFM,sp|P49411|EFTU-HUMAN,-0.00782388,0.0545685,0.116961,0.125874,0.161527,0.241745,0.277398,0.00400460431085742,0.00761527249957027,,,-0.0107271,-0.0286549,-0.0465828,-0.0491439,-0.0593884,-0.0824386,-0.0926831,0.384227813149599,0.698947458088863,0.0000432743619596146,0.0000910618191760853
AMPH,sp|P49418|AMPH-HUMAN,0.467112,0.42637,0.385628,0.379808,0.356527,0.304145,0.280864,0.245080826226023,0.304444334989918,,,-0.271711,-0.366661,-0.461612,-0.475176,-0.529433,-0.651512,-0.70577,0.00954275669825145,0.0963767569960732,0.000000000000970726099691785,0.00000000000916178645369288
ALDH7A1,sp|P49419-2|AL7A1-HUMAN,0.12644,0.147386,0.168333,0.171325,0.183294,0.210225,0.222194,0.223477653802828,0.280289369656675,,,0.0784949,0.0479997,0.0175045,0.013148,-0.00427781,-0.0434859,-0.0609118,0.0811323119909638,0.322188220873677,0.0000598299218026122,0.000123010723727143
CDC34,sp|P49427|UB2R1-HUMAN,0.244989,0.275925,0.306861,0.311281,0.328958,0.368733,0.386411,0.290324827541857,0.352619235348191,,,0.108935,0.0684791,0.0280232,0.0222438,-0.000873851,-0.0528885,-0.0760062,0.171031591617875,0.474881754383749,0.0000475755258369562,0.000099522215005121
CENPF,sp|P49454|CENPF-HUMAN,0.22028,-0.284332,-0.788944,-0.861032,-1.14938,-1.79817,-2.08652,0.00000000000324804087784289,0.000000000098845494833628,,,0.522908,0.508237,0.493567,0.491472,0.483089,0.464227,0.455844,0.765881672685369,0.922077934956495,1.86829509715015e-16,0.00000000000000642818995926176
SRP9,sp|P49458|SRP09-HUMAN,0.330293,0.152731,-0.0248314,-0.0501974,-0.151662,-0.379956,-0.48142,0.000013077377159169,0.0000415099809930113,,,0.311142,0.343294,0.375446,0.38004,0.398412,0.439751,0.458124,0.367280863427994,0.685346117935168,0.0000000426869958836637,0.000000141741731740462
ABLIM1,sp|O14639|ABLM1-HUMAN,0.424597,0.491825,0.559054,0.568658,0.607074,0.693511,0.731928,0.0324334559687215,0.0503144174777222,,,-0.87673,-0.883837,-0.890944,-0.891959,-0.89602,-0.905157,-0.909218,0.816044298345319,0.944216463707239,1.39610624806526e-21,5.14939828536389e-19
PCYT1A,sp|P49585|PCY1A-HUMAN,0.147819,0.167405,0.186991,0.189789,0.200981,0.226164,0.237356,0.166849204042473,0.216814615343242,,,-0.0795345,-0.0548276,-0.0301207,-0.0265912,-0.012473,0.019293,0.0334112,0.0849894373191649,0.330955324205258,0.000000151644338776192,0.000000461337000282173
AARS,sp|P49588|SYAC-HUMAN,0.208386,0.0826616,-0.0430625,-0.0610231,-0.132865,-0.294511,-0.366353,0.00000000000535812408766438,0.000000000142057357295981,,,0.0247901,0.0636983,0.102607,0.108165,0.130398,0.180423,0.202656,0.00347299453671241,0.052845680896081,0.000000000000269287204167205,0.00000000000300981492075854
CARS,sp|P49589-3|SYCC-HUMAN,-0.260713,-0.12931,0.00209295,0.0208648,0.0959522,0.264899,0.339986,0.0000000000789416151839709,0.00000000122153614217244,,,-0.049836,-0.0417139,-0.0335918,-0.0324315,-0.0277903,-0.0173476,-0.0127063,0.576436812136255,0.832298145467548,0.000000693719199476057,0.00000188528875283487
PPM1F,sp|P49593|PPM1F-HUMAN,-0.313917,-0.134961,0.0439956,0.0695607,0.171821,0.401908,0.504169,0.000000381799814340612,0.00000170240623212514,,,-0.364288,-0.300923,-0.237558,-0.228506,-0.192297,-0.110828,-0.0746197,0.0347567582632572,0.204265180334923,0.00000524639193325865,0.0000125916137471572
MAN2A2,sp|P49641|MA2A2-HUMAN,-0.00448438,-0.0320897,-0.059695,-0.0636386,-0.079413,-0.114906,-0.13068,0.282169250511088,0.343845996955562,,,0.200303,0.158273,0.116243,0.110238,0.0862212,0.0321826,0.00816545,0.106785357513672,0.372338086816898,0.0134520485833307,0.0193512230868787
PRIM1,sp|P49642|PRI1-HUMAN,0.603373,-0.0825751,-0.768523,-0.866516,-1.25849,-2.14042,-2.53239,0.00000000000000870952255925119,0.00000000000121682587149781,,,0.622045,0.521659,0.421274,0.406933,0.349569,0.220502,0.163138,0.0701335917904482,0.29843186428229,0.0000000000000021180652337197,0.0000000000000499505870080034
PRIM2,sp|P49643|PRI2-HUMAN,0.536591,-0.0255809,-0.587753,-0.668063,-0.989304,-1.7121,-2.03334,0.0000000000000115421433050036,0.0000000000015651485796388,,,0.50773,0.432057,0.356384,0.345573,0.302331,0.205037,0.161795,0.0976834612155282,0.35624984006308,0.00000000000000423135215798607,0.0000000000000911619117962374
CASP4,sp|P49662|CASP4-HUMAN,0.060388,0.0662955,0.0722029,0.0730468,0.0764225,0.0840178,0.0873935,0.856043938712201,0.880783436606249,,,0.0508208,0.051609,0.0523972,0.0525098,0.0529603,0.0539737,0.0544241,0.980773158861421,0.994141947659796,0.947567714898592,0.952526098231758
CTCF,sp|P49711|CTCF-HUMAN,0.238835,-0.0285635,-0.295962,-0.334161,-0.48696,-0.830758,-0.983557,0.00000000418290077627859,0.0000000330227123784802,,,0.35872,0.32337,0.28802,0.28297,0.26277,0.21732,0.197121,0.314588259438474,0.639445570911448,0.0000000000399294607208474,0.000000000245951608087464
CEBPD,sp|P49716|CEBPD-HUMAN,0.0227421,-0.0508248,-0.124392,-0.134901,-0.17694,-0.271526,-0.313564,0.321304642757247,0.385172921329247,,,-0.169955,-0.0117112,0.146533,0.169139,0.259564,0.46302,0.553445,0.0794010517148903,0.317914501894487,0.0360000432122474,0.0480747861636688
DVL1,sp|O14640|DVL1-HUMAN,-0.161873,-0.0993522,-0.036831,-0.0278994,0.00782697,0.0882113,0.123938,0.0490672237492964,0.0727895304550134,,,-0.284138,-0.208509,-0.132881,-0.122076,-0.07886,0.0183769,0.0615933,0.0676539729271667,0.293882719838327,0.453082772258334,0.49007345958875
PSMB3,sp|P49720|PSB3-HUMAN,0.0886534,0.123599,0.158545,0.163538,0.183507,0.228437,0.248407,0.0501215097417028,0.0741727557901207,,,0.0294503,-0.0105483,-0.0505469,-0.056261,-0.0791173,-0.130544,-0.1534,0.0268044596949204,0.177305540062311,0.000000200831016056192,0.000000597760748564927
PSMB2,sp|P49721|PSB2-HUMAN,0.0720319,0.100141,0.12825,0.132266,0.148328,0.184469,0.200531,0.282521034126543,0.344152866757977,,,0.0552054,0.0159143,-0.0233768,-0.0289898,-0.0514418,-0.101959,-0.124411,0.137833847539537,0.422869679213166,0.00346852640043054,0.00548034303261995
MCM2,sp|P49736|MCM2-HUMAN,0.721371,0.0832745,-0.554822,-0.645979,-1.01061,-1.83102,-2.19564,0.000000000000936141597576551,0.0000000000387092451625712,,,0.481795,0.437101,0.392407,0.386022,0.360483,0.303019,0.27748,0.45399775419067,0.753661063931284,0.00000000000102269758582416,0.00000000000956419314288498
YLPM1,sp|P49750-4|YLPM1-HUMAN,0.153485,0.0251417,-0.103201,-0.121536,-0.194875,-0.359888,-0.433226,0.000000000128385443076175,0.00000000180189067063228,,,0.0835872,0.0690065,0.0544259,0.0523429,0.0440111,0.0252645,0.0169327,0.316464635567788,0.641561671937958,0.00000000266596265718228,0.0000000110187546669107
ACOT2,sp|P49753|ACOT2-HUMAN,-0.220532,-0.0470724,0.126387,0.151167,0.250287,0.473306,0.572426,0.0000000480281609586109,0.000000273038022317726,,,-0.224507,-0.208394,-0.19228,-0.189978,-0.180771,-0.160053,-0.150846,0.526238571786733,0.801811100118241,0.00000000666895994264881,0.0000000258488775246594
VPS41,sp|P49754|VPS41-HUMAN,0.0011163,0.112866,0.224616,0.240581,0.304438,0.448116,0.511973,0.000555919992453267,0.00125548328445054,,,-0.227279,-0.241586,-0.255892,-0.257936,-0.266111,-0.284506,-0.292681,0.631305425986199,0.859354492621603,0.00000000141660507021709,0.0000000062222424146628
RBM25,sp|P49756|RBM25-HUMAN,0.192186,-0.011621,-0.215428,-0.244544,-0.361005,-0.623043,-0.739505,0.000000039084247912512,0.000000227522632576561,,,0.171594,0.172543,0.173491,0.173627,0.174168,0.175388,0.17593,0.974347401014512,0.992648037206366,0.00000000114608868061615,0.0000000051451235267583
CLK1,sp|P49759-3|CLK1-HUMAN,0.555308,0.220931,-0.113447,-0.161215,-0.352288,-0.782202,-0.973275,0.0000339801696366365,0.00009924964973691,,,0.427021,0.328434,0.229847,0.215763,0.159428,0.0326734,-0.023662,0.0602419042233618,0.276638744444034,0.000632323668613014,0.00111591512885753
CLK2,sp|P49760|CLK2-HUMAN,-0.102697,-0.162892,-0.223087,-0.231686,-0.266084,-0.343477,-0.377874,0.603764746361747,0.657997249285152,,,,,,,0.541465,0.536207,0.533869,0.990206978639787,0.996817049203689,0.10452733863504,0.128393045098402
VEGFC,sp|P49767|VEGFC-HUMAN,0.245288,0.10667,-0.031947,-0.0517495,-0.130959,-0.309182,-0.388392,0.000925367055239823,0.00200583206778712,,,0.136078,0.0600433,-0.0159915,-0.0268536,-0.0703021,-0.168061,-0.21151,0.0333943319608384,0.200083908389143,0.391969217689803,0.430433268586123
DVL2,sp|O14641|DVL2-HUMAN,-0.166441,-0.173978,-0.181515,-0.182592,-0.186899,-0.196589,-0.200896,0.804015573407911,0.837058552827633,,,-0.148526,-0.0737441,0.00103763,0.0117207,0.0544531,0.150601,0.193333,0.0185533374775562,0.142560095795619,0.00248934599287837,0.00402423902530355
EIF2B2,sp|P49770|EI2BB-HUMAN,0.109599,0.0687326,0.0278661,0.0220281,-0.00132421,-0.0538668,-0.0772191,0.0134152515421794,0.0228148348340901,,,0.00529611,0.0112711,0.017246,0.0180996,0.0215139,0.029196,0.0326102,0.706948749860332,0.896791088521408,0.121653383677278,0.147620193563387
HINT1,sp|P49773|HINT1-HUMAN,-0.0189414,0.0663589,0.151659,0.163845,0.212588,0.32226,0.371003,0.00481620332529423,0.00898446507435527,,,0.0584565,-0.0170102,-0.0924768,-0.103258,-0.146382,-0.24341,-0.286534,0.0119684498256334,0.111458017510196,0.00000146546508849124,0.00000379473563071545
RANBP2,sp|P49792|RBP2-HUMAN,0.276085,0.100633,-0.0748186,-0.0998831,-0.200141,-0.425722,-0.52598,0.00000000000000708931484450655,0.00000000000103762812986024,,,0.151379,0.140259,0.129139,0.12755,0.121196,0.106899,0.100545,0.420695624637293,0.727099187966838,0.000000000000158165775769635,0.00000000000191146345789228
RGS19,sp|P49795|RGS19-HUMAN,-0.061557,0.113629,0.288815,0.313841,0.413948,0.639187,0.739293,0.00000182169122427707,0.00000697004762616549,,,-0.173685,-0.19369,-0.213695,-0.216553,-0.227985,-0.253705,-0.265137,0.520022744303293,0.798130829524435,0.000000000110006860801044,0.000000000612174570577204
RGS3,sp|P49796|RGS3-HUMAN,0.1443,0.0607405,-0.0228188,-0.0347558,-0.082504,-0.189937,-0.237685,0.0176891652692149,0.0291948797113711,,,0.0928219,0.0388106,-0.0152008,-0.0229167,-0.0537804,-0.123224,-0.154087,0.118182093909888,0.390453990663948,0.799091606904662,0.815632467043157
RGS4,sp|P49798-3|RGS4-HUMAN,0.851875,0.709749,0.567623,0.547319,0.466104,0.28337,0.202155,0.0277293668618277,0.0437380246036459,,,-0.386347,-0.551494,-0.71664,-0.740233,-0.834602,-1.04693,-1.1413,0.0118101099484175,0.110335383824071,0.000000000155433170685034,0.000000000834740400050493
RGS7,sp|P49802|RGS7-HUMAN,-0.206481,-0.238918,-0.271356,-0.27599,-0.294525,-0.336231,-0.354766,0.615259487811254,0.668312844517326,,,0.190434,0.209774,0.229114,0.231877,0.242929,0.267794,0.278846,0.818690653400415,0.944216463707239,0.0134860676536129,0.0193941094563263
TSC2,sp|P49815-3|TSC2-HUMAN,-0.0859973,0.0062103,0.0984179,0.11159,0.16428,0.282833,0.335523,0.0000169509147808202,0.0000526100253093043,,,-0.00143847,-0.00750289,-0.0135673,-0.0144337,-0.0178991,-0.0256962,-0.0291616,0.746260355167158,0.914878094661104,0.0000371004223623245,0.0000787167497936021
GSK3A,sp|P49840|GSK3A-HUMAN,0.114481,0.0862898,0.0580987,0.0540714,0.0379622,0.00171647,-0.0143927,0.0420042058199357,0.06334981711901,,,0.0212166,-0.00397349,-0.0291636,-0.0327622,-0.0471565,-0.0795437,-0.0939381,0.0688128667074314,0.296033606328111,0.0197046952432632,0.0275173398210101
GSK3B,sp|P49841-2|GSK3B-HUMAN,0.107306,0.117834,0.128361,0.129865,0.13588,0.149416,0.155431,0.495694788938355,0.558504600293325,,,-0.0172364,-0.0244663,-0.0316962,-0.032729,-0.0368603,-0.0461559,-0.0502872,0.64081430982394,0.864769197010661,0.0000640916245348086,0.000131301681811924
CHD1,sp|O14646|CHD1-HUMAN,0.218165,-0.0298434,-0.277851,-0.313281,-0.455,-0.773867,-0.915586,0.0000000041139316354877,0.0000000325618571766799,,,0.291954,0.291949,0.291943,0.291943,0.29194,0.291933,0.29193,0.999875268107595,0.999875268107595,0.00000000000448173948025901,0.0000000000350258332366225
NT5C2,sp|P49902|5NTC-HUMAN,-0.24674,-0.0832983,0.0801434,0.103492,0.196888,0.407027,0.500422,0.000000411910384352513,0.0000018243158761357,,,-0.398382,-0.297776,-0.19717,-0.182798,-0.125309,0.00404174,0.0615309,0.000549109249928939,0.0153152756588661,0.0000176805078299481,0.0000393321984800849
SEPHS1,sp|P49903|SPS1-HUMAN,0.0862682,-0.0121039,-0.110476,-0.124529,-0.180742,-0.30722,-0.363433,0.00000112785272072769,0.0000045256440112402,,,0.149268,0.144725,0.140182,0.139533,0.136937,0.131097,0.128501,0.788703459608716,0.932389051416919,0.00000000140373393344365,0.00000000616960467125067
MTHFS,sp|P49914|MTHFS-HUMAN,0.386085,0.214044,0.0420029,0.0174257,-0.0808835,-0.302079,-0.400388,0.00003243941976489,0.0000951411862760976,,,-0.104581,-0.13903,-0.173479,-0.1784,-0.198085,-0.242377,-0.262062,0.348633980074857,0.670417664956646,0.00673585793741535,0.0101588724306357
GMPS,sp|P49915|GUAA-HUMAN,0.288451,0.0502328,-0.187986,-0.222017,-0.358141,-0.664422,-0.800547,0.000000000000208388794005945,0.000000000014025934814079,,,0.227945,0.221313,0.214681,0.213733,0.209944,0.201417,0.197627,0.752490544874573,0.917334124046594,0.000000000000016992555401296,0.000000000000295081644737006
LIG3,sp|P49916|DNLI3-HUMAN,0.288501,0.0147364,-0.259028,-0.298137,-0.454574,-0.806556,-0.962993,0.00000000000815856481362334,0.000000000196423305865328,,,0.302881,0.292047,0.281214,0.279666,0.273475,0.259547,0.253356,0.695616596947446,0.890624915364121,0.0000000000000777173586714746,0.00000000000106649139084813
LIG4,sp|P49917|DNLI4-HUMAN,0.236342,0.0957152,-0.0449112,-0.0650007,-0.145359,-0.326164,-0.406522,0.0000158968441636469,0.0000495889039353817,,,0.248448,0.228553,0.208658,0.205816,0.194447,0.168868,0.157499,0.485755107269164,0.776757548862646,0.00000882010109548586,0.0000204449854704563
MRE11,sp|P49959-3|MRE11-HUMAN,0.244418,0.100876,-0.0426666,-0.0631727,-0.145197,-0.329751,-0.411776,0.0000000432302670999854,0.000000247901923463287,,,0.0780008,0.111326,0.144652,0.149413,0.168456,0.211304,0.230347,0.116802178797307,0.388399888456533,0.00000000570889159740642,0.0000000223341915229888
HNMT,sp|P50135|HNMT-HUMAN,0.204943,0.135198,0.0654536,0.0554901,0.0156359,-0.074036,-0.11389,0.393650069296053,0.45935804720057,,,0.538838,0.459249,0.37966,0.36829,0.322811,0.220483,0.175003,0.363489424510402,0.683609215462047,0.239313668141723,0.274739956914197
GNAQ,sp|P50148|GNAQ-HUMAN,-0.0547709,0.0685514,0.191874,0.209491,0.279961,0.438518,0.508988,0.0000129454101521823,0.0000411194030359191,,,-0.0854403,-0.125343,-0.165245,-0.170946,-0.193747,-0.24505,-0.267852,0.111385757095336,0.378074721573725,0.000000000436742267131305,0.00000000212069533713416
IDH3A,sp|P50213|IDH3A-HUMAN,0.0374193,0.0900416,0.142664,0.150181,0.180251,0.247908,0.277978,0.0111798106948909,0.0193667169674224,,,-0.0664858,-0.0980985,-0.129711,-0.134227,-0.152292,-0.192937,-0.211001,0.118168903089266,0.390453990663948,0.0000000271331128664106,0.0000000929399828161857
CHD2,sp|O14647|CHD2-HUMAN,0.0852538,0.0452683,0.00528278,-0.000429436,-0.0232783,-0.0746883,-0.0975372,0.0443531110863881,0.0664791998256802,,,0.0890592,0.0958623,0.102665,0.103637,0.107525,0.116271,0.120159,0.726026671728318,0.90481037167277,0.00991805306339425,0.0145627973403755
MMP14,sp|P50281|MMP14-HUMAN,0.166503,0.0660638,-0.0343753,-0.0487238,-0.106118,-0.235254,-0.292647,0.00437096535988288,0.00823048225106802,,,0.288731,0.173109,0.0574879,0.0409705,-0.0250989,-0.173755,-0.239825,0.00131744689623098,0.027862793188408,0.468878055651706,0.50526172153376
PPOX,sp|P50336|PPOX-HUMAN,-0.447166,-0.259062,-0.0709584,-0.0440864,0.0634015,0.305249,0.412737,0.000032304586318649,0.0000948362274575811,,,0.0522337,0.0394731,0.0267126,0.0248896,0.0175979,0.00119148,-0.00610026,0.749414974116392,0.915885417670941,0.00402555643014259,0.00629573538710055
EMD,sp|P50402|EMD-HUMAN,-0.0340786,0.0407138,0.115506,0.126191,0.168929,0.265091,0.30783,0.00662501521961092,0.0120088982386539,,,-0.0846167,-0.0648258,-0.0450349,-0.0422077,-0.0308986,-0.00545317,0.0058559,0.452104525400135,0.752579757883226,0.00465151741074947,0.00720989108161387
SLC26A2,sp|P50443|S26A2-HUMAN,0.249777,0.308861,0.367944,0.376385,0.410147,0.486111,0.519873,0.289073898759508,0.351238690270316,,,0.106837,0.106116,0.105395,0.105292,0.10488,0.103953,0.103541,0.992032562655773,0.997028124743053,0.138983239282474,0.166935580229737
SERPINB8,sp|P50452|SPB8-HUMAN,-0.0953392,0.00710677,0.109553,0.124188,0.182728,0.314445,0.372985,0.000021620577650847,0.0000656664514224176,,,0.147881,0.0948742,0.0418679,0.0342955,0.00400616,-0.0641449,-0.0944342,0.0162854439641134,0.132350727764049,0.00000511563836334641,0.0000123002089565625
SERPINH1,sp|P50454|SERPH-HUMAN,-0.09261,-0.0372795,0.0180511,0.0259555,0.057573,0.128712,0.16033,0.00971132363538381,0.0170405547558276,,,-0.0794685,-0.0418912,-0.00431396,0.00105422,0.0225269,0.0708405,0.0923133,0.0728763039302141,0.304620307588624,0.66726851045983,0.692814202786859
PDLIM4,sp|P50479|PDLI4-HUMAN,-0.216529,0.0456258,0.307781,0.345232,0.495035,0.832092,0.981894,0.00000000000252486311690309,0.0000000000802819406929772,,,-0.370698,-0.383744,-0.39679,-0.398653,-0.406108,-0.422881,-0.430336,0.607343046486363,0.847414619113899,2.01310939876114e-17,0.00000000000000106683228540095
ERF,sp|P50548|ERF-HUMAN,0.109791,0.0656525,0.0215143,0.0152089,-0.0100129,-0.0667621,-0.0919839,0.131180644278772,0.175027741411454,,,-0.131515,-0.0609369,0.00964114,0.0197237,0.060054,0.150797,0.191127,0.0189673267933712,0.143712177782807,0.0242846017126116,0.0333474776458662
VASP,sp|P50552|VASP-HUMAN,-0.0103563,0.0651409,0.140638,0.151423,0.194564,0.291632,0.334773,0.0162258383411333,0.0270166947171524,,,-0.178349,-0.140745,-0.103141,-0.0977692,-0.0762811,-0.0279329,-0.00644483,0.218782439627733,0.539576001015844,0.00114906148639854,0.00195236704737072
DNM2,sp|P50570-4|DYN2-HUMAN,0.0843839,0.150004,0.215625,0.224999,0.262496,0.346865,0.384362,0.0000492363560141482,0.000139053120614536,,,-0.0937636,-0.109606,-0.125448,-0.127711,-0.136764,-0.157132,-0.166185,0.273754235672576,0.601737260342508,0.0000000000000777228299154046,0.00000000000106649139084813
TOR1B,sp|O14657|TOR1B-HUMAN,0.0106326,0.0711855,0.131738,0.140389,0.17499,0.252844,0.287446,0.0245927074550835,0.0393229664922278,,,-0.00220075,-0.0296211,-0.0570415,-0.0609587,-0.0766275,-0.111882,-0.127551,0.296919466190392,0.62097854337528,0.000234089521861138,0.000442233042630927
NUDT2,sp|P50583|AP4A-HUMAN,0.0180796,0.057564,0.0970485,0.102689,0.125252,0.176017,0.19858,0.206432859168536,0.26111349717326,,,-0.12986,-0.118702,-0.107544,-0.10595,-0.0995735,-0.0852272,-0.078851,0.719439758258188,0.902226090137187,0.00897037651689303,0.0132621199073706
TUB,sp|P50607-2|TUB-HUMAN,0.285446,0.273114,0.260782,0.25902,0.251973,0.236118,0.229071,0.774865109307468,0.81239694973555,,,,-0.229266,-0.142517,-0.130124,-0.0805531,0.0309817,0.0805527,0.109990555628503,0.376474726596297,0.0089843103158247,0.0132763342022788
