Rank	sample_id	factor	cell_line	cell_type	tissue	DNase_p_value	ChIP-seq_p_value	H3K27ac_p_value	summary_p_value
192	69818	NELFE	MCF-7	Human Breast Cancer Cell	Breast	1.7712562847021745e-71	1.2268602264382468e-84	1.9181483628098997e-80	3.680345282025433e-84
193	33124	MED1	MM1.S	B Lymphocyte	Blood	8.551603209511702e-50	9.69067920626911e-71	1.6059053992376925e-84	4.817716197712998e-84
194	43592	CDK7	Jurkat	T Lymphocyte	Blood	1.7780503647917686e-59	3.7628808240809047e-84	2.8830631972193587e-84	4.897102586777851e-84
195	52358	MYC	P493-6	B cell lymphoma	None	2.1142589481120852e-42	6.46092387731961e-83	1.8528590015866065e-84	5.403612599721293e-84
196	76529	MBTD1	K562	Lymphoblast	None	2.3476792840767535e-44	1.9571539752620624e-84	1.4800539898763247e-79	5.871384285354331e-84
197	73699	MED1	SEM	B Lymphocyte	None	8.234626701472835e-57	8.777648848474913e-65	2.1470269573537996e-84	6.4410808720614e-84
198	33875	MED1	None	Plasma Cell	None	1.2112459231247285e-46	1.209164339704355e-75	3.644682964251329e-84	1.0934048859796398e-83
199	45767	HCFC1	HeLa-S3	Epithelium	Cervix	1.9988709990874057e-43	4.0918463920069657e-84	7.61632564100492e-79	1.2275473226436809e-83
200	44336	E2F1	LNCaP	Epithelium	Prostate	1.3652843196768667e-61	8.194289057415595e-80	4.187830248823876e-84	1.2562848700805042e-83
201	44325	E2F1	LNCaP	Epithelium	Prostate	6.327509416881358e-61	2.286536622119794e-74	4.486369960624837e-84	1.3459109879233728e-83
202	46196	TAF1	H1	Embryonic Stem Cell	Embryo	8.804374128459496e-73	4.279024916748988e-59	4.4883247525525895e-84	1.3464974257589127e-83
203	45560	MYC	A549	Epithelium	Lung	3.5787183338040257e-50	5.3922348573775e-84	2.0026284378952658e-78	1.617666101519815e-83
204	44317	E2F1	LNCaP	Epithelium	Prostate	2.4078949047123594e-67	9.023670296519174e-77	5.788863491709562e-84	1.736658936102753e-83
205	45774	MXI1	HeLa-S3	Epithelium	Cervix	1.781010497912883e-47	1.0137335097206104e-83	1.5750772657179191e-83	1.850319018840103e-83
206	68632	KMT2D	None	patient derived xenograft cells	None	4.14870637454791e-58	6.216523836469777e-84	1.0909355276897177e-79	1.8648508853579902e-83
207	48755	CBX8	PC-3	Epithelium	Prostate	2.5929668448753353e-61	3.153291122369115e-77	6.753332647751489e-84	2.025999360421722e-83
208	8658	HDAC1	VCaP	Epithelium	Prostate	3.6966956458563106e-79	1.7622103178962804e-77	7.319982255634125e-84	2.1959502815888192e-83
209	62550	TFDP1	K562	Erythroblast	Bone Marrow	1.033797660029406e-59	9.231944124703405e-84	3.6838410409733994e-82	2.7018725619328993e-83
210	43081	CDK9	HEK293T	Epithelium	Embryonic Kidney	1.0697811211922666e-67	4.1270607659169396e-83	1.1908025117631911e-83	2.772456193193325e-83
211	40016	MED1	MM1.S	B Lymphocyte	Blood	6.488662677833279e-47	6.327272650377175e-76	9.432441030261986e-84	2.829732266894097e-83
212	2280	E2F1	MCF-7	Epithelium	Breast	9.195108819540842e-64	8.742912010602123e-61	1.12248889230907e-83	3.3674666769272104e-83
213	43104	NOTCH1	CUTLL1	T Lymphocyte	Blood	5.1571336936875485e-54	2.9914196735146946e-79	1.1431487332968626e-83	3.4293151511679425e-83
214	45810	MXI1	HepG2	Epithelium	Liver	8.87812694612057e-44	2.8251749525491163e-67	1.2388437651662905e-83	3.716531295498872e-83
215	34318	MYC	HEK293T	Epithelium	Embryonic Kidney	1.8606827085278513e-63	2.9563232170930132e-77	1.2540238246074487e-83	3.7620698780140024e-83
216	52359	MYC	P493-6	B cell lymphoma	None	9.957243978682217e-41	1.7561055572095204e-83	7.92041876771541e-82	5.154041885624457e-83
217	74346	NEUROD1	D-341	None	None	1.2822181455305803e-44	1.7580263623602668e-74	2.065343083175005e-83	6.1960292422458725e-83
218	70731	FOXK1	HEK293	HEK 293 Cell Line	None	9.511112847996792e-46	3.2232958334203786e-83	7.723325414923155e-83	6.822533290947274e-83
219	44316	E2F1	LNCaP	Epithelium	Prostate	6.954489987053264e-63	1.8262115013680017e-72	2.405525516650694e-83	7.216576549857024e-83
220	38289	MAX	H128	Epithelium	Lung	4.7842141405663115e-59	1.2341818311629271e-53	3.0145659052445152e-83	9.043697715733545e-83
221	8116	MYC	K562	Erythroblast	Bone Marrow	3.167950577842651e-38	3.231505588072672e-83	1.2129110607377178e-80	9.668756720975815e-83
222	73518	BRD4	SUM159PT	mammary carcinoma cell line	Breast	2.4437143357615836e-61	4.714888071739469e-82	3.75427027164055e-83	1.0432142477185935e-82
223	58841	XRN2	HEK293	Epithelium	Embryonic Kidney	4.309167091327895e-62	6.865814054171009e-83	8.686449637593144e-83	1.1504347376945202e-82
224	56958	GTF2B	HeLa	Epithelium	Cervix	2.5011737431661527e-70	4.2823344725038004e-83	1.2413747663822101e-79	1.2842573152353558e-82
225	72360	FLI1	Kasumi-1	Acute myeloid leukemia	None	1.2933924535580175e-53	1.8063549080084993e-52	5.092009574656614e-83	1.5276028723969842e-82
226	45781	TBP	HeLa-S3	Epithelium	Cervix	2.094817888731844e-44	2.0655155341343846e-76	5.351710030886896e-83	1.605512593280921e-82
227	49778	CHD8	None	iPSC	None	5.125641343871134e-67	2.615930766299825e-81	5.520588849604087e-83	1.621947517418356e-82
228	45991	E2F1	MCF-7	Epithelium	Breast	1.2031515256369852e-60	4.540446403727177e-62	6.95155941845466e-83	2.085467825536398e-82
229	46349	MAX	SK-N-SH	Neuroblastoma cell	Brain	4.351287415537879e-57	3.8627123236929157e-62	1.0508874984372881e-82	3.152662495311864e-82
230	70754	MYC	LNCaP	None	LNCaP cells	2.0238647040776114e-07	1.1935357949604178e-82	3.7359057771300333e-81	3.469756656402757e-82
231	45650	MAX	GM12878	B Lymphocyte	Blood	9.550815772495107e-46	9.18224405048856e-79	1.2242962913427325e-82	3.6723992219645995e-82
232	53325	SUPT5H	HeLa	Epithelium	Cervix	3.694835640185994e-48	5.236406689475e-80	1.3720111764463184e-82	4.105277133886664e-82
233	58842	XRN2	HEK293	Epithelium	Embryonic Kidney	2.7822642489614443e-65	1.4184795196027096e-82	9.429889208786073e-80	4.249046981994932e-82
234	40022	BRD4	None	B Lymphocyte	Blood	9.000131616702872e-50	6.909037988724405e-78	1.5121634006427992e-82	4.5363909151054845e-82
235	46277	SIN3A	K562	Erythroblast	Bone Marrow	6.634611207350036e-57	1.2955625138717302e-78	1.6133310552852965e-82	4.839390528858812e-82
236	39002	BRD4	MM1.S	B Lymphocyte	Blood	2.141276247077781e-60	2.7984335220093075e-60	1.9332399369781386e-82	5.799719810934416e-82
237	2282	E2F1	MCF-7	Epithelium	Breast	1.290793147842708e-47	8.581822898202718e-76	2.003657184336906e-82	6.010970149588197e-82
238	46320	TAF1	MCF-7	Epithelium	Breast	4.519468480665446e-61	2.2394617509260913e-82	4.568120231320436e-78	6.718055908792424e-82
239	45867	MAZ	IMR90	Fibroblast	Lung	1.736317111605212e-49	1.2575437704408861e-68	2.72745647811318e-82	8.182369434339363e-82
240	71137	BRD4	MCF-10A	Epithelium	None	1.8863449921916219e-75	8.953972075413298e-80	2.981082976609125e-82	8.913571199713509e-82
241	46365	USF1	SK-N-SH_RA	Neuron	Brain	5.71721962549804e-53	2.7738319704806438e-58	3.1153833093254383e-82	9.346149927976317e-82
242	45827	MYC	HepG2	Epithelium	Liver	4.2969037848098545e-47	7.858943580956142e-71	3.147392538108787e-82	9.442177614288546e-82
243	53594	MED1	None	Adipocyte	None	2.27457927045981e-49	1.5680885528243538e-65	3.3393430262142306e-82	1.0018029078642691e-81
244	34997	FOXM1	MDA-MB-231	Epithelium	Breast	2.692838975440539e-44	8.00977102862097e-82	7.693525491925857e-82	1.1772695786369593e-81
245	8800	SAP30	K562	Erythroblast	Bone Marrow	1.154644683407687e-80	8.256464443090134e-79	4.319308731257567e-82	1.2484377969197358e-81
246	45428	HDAC1	K562	Erythroblast	Bone Marrow	1.4313175500889956e-56	2.5175745431276067e-78	5.385392080200425e-82	1.61527209810189e-81
247	74207	BRD4	SF8628	None	Pontine	4.90905676599394e-69	8.750165297275033e-82	4.5160062488107315e-80	2.575153687385102e-81
248	64866	ZFX	K562	Erythroblast	Bone Marrow	5.303422397168435e-55	4.3086607612827576e-79	8.868636979013145e-82	2.6551259736357036e-81
249	55405	KMT2D	OCI-Ly7	B cell lymphoma	Blood	6.034694483046936e-57	3.378315746626614e-76	8.890471951764701e-82	2.6671345666221106e-81
250	48994	AFF4	HeLa	Epithelium	Cervix	1.0383037831567155e-57	5.008802653471644e-67	1.0884392039799082e-81	3.265317611939718e-81
251	46258	TAF1	HepG2	Epithelium	Liver	3.2265280573536177e-63	2.3237859559250193e-55	1.092239022274042e-81	3.276717066822126e-81
252	38731	TFDP1	LoVo	None	Colon	4.8689525226513517e-51	1.102359836236922e-81	2.756370558704124e-72	3.3070795073881603e-81
253	33162	MAX	P493-6	B cell lymphoma	None	8.700512534615632e-50	1.732086026833246e-61	1.3001368317081009e-81	3.900410495124303e-81
254	36228	XRN2	HEK293	Epithelium	Embryonic Kidney	1.0095699325580082e-52	1.870743448331497e-81	3.383526764068802e-77	5.61192006334392e-81
255	70927	SUPT5H	BJAB	B Lymphocyte	None	2.0822248787823848e-52	7.07125792572755e-80	2.158197240143982e-81	6.282835207687909e-81
256	38784	RFX1	LoVo	None	Colon	1.6321678361222168e-53	2.231497696620143e-81	6.250771751025585e-75	6.694490699957043e-81
257	74347	NEUROD1	D-341	None	None	7.280823505157773e-50	1.618681561083024e-78	2.2409364246528767e-81	6.713514944216664e-81
258	63406	POLR2AphosphoS5	None	iPSC	None	5.481635500585526e-63	3.769581101853699e-59	2.343895464892703e-81	7.031686394678109e-81
259	75559	BRD4	None	None	Retina	3.277180800891481e-76	1.8659271706977284e-59	2.548208599651579e-81	7.644566357773682e-81
260	55543	RAG2	None	Thymocyte	None	1.0618398754290366e-57	6.233238869077108e-55	3.602595258115811e-81	1.0807785774347431e-80
261	8091	MYC	GM12878	B Lymphocyte	Blood	1.5760967879565724e-51	3.7603397513033876e-81	9.60350677946112e-75	1.128101483672699e-80
262	45885	MYC	K562	Erythroblast	Bone Marrow	9.426455778502378e-47	4.999483591194134e-65	4.99789610716001e-81	1.4993688321480029e-80
263	8458	GATA1	K562	Erythroblast	Bone Marrow	2.8524407279911434e-62	4.91014614590963e-69	5.663073164500656e-81	1.6989219493482373e-80
264	46160	PAX5	GM12892	Lymphoblastoid	Blood	4.269293444627548e-56	1.7164090339160415e-71	6.338674248058737e-81	1.9016022737153616e-80
265	63097	SMAD5	GM12878	B Lymphocyte	Blood	1.193919851893975e-62	6.806142099452646e-81	2.851428528307925e-75	2.0418377561250296e-80
266	64865	ZFX	K562	Erythroblast	Bone Marrow	3.1029139355265703e-59	9.812156053962306e-81	2.896465449901798e-80	2.1987809668241723e-80
267	63028	MBD2	K562	Erythroblast	Bone Marrow	4.092251675932193e-45	1.529479824237422e-78	8.055925985422469e-81	2.4041150767000687e-80
268	55664	PAF1	HCT-116	None	Colon	2.8279200515482077e-58	4.585644346150458e-80	1.1533706913682967e-80	2.7647328445624713e-80
269	44028	BRCA1	MCF-10A	Epithelium	Breast	4.743234591679313e-59	9.903407853588302e-81	6.339867122915752e-73	2.9710223096666133e-80
270	45797	MAX	HepG2	Epithelium	Liver	3.132545950722347e-43	9.043739241634633e-70	1.1896601443615144e-80	3.568980433037595e-80
271	50414	KLF11	hMADS-3	Adipocyte	Adipose	8.518443322600083e-52	1.613107102386026e-69	1.2765551248344124e-80	3.8296653744729315e-80
272	73507	BRD4	SUM159PT	mammary carcinoma cell line	Breast	1.1643519012825748e-55	1.0943165902164999e-74	1.2793272721474631e-80	3.837977329597256e-80
273	1309	PHF8	HeLa	Epithelium	Cervix	3.598175351701206e-52	3.212842085152189e-80	2.5404370214387566e-80	4.2560196503277835e-80
274	53298	SPI1	TSU-1621-MT	None	None	5.02258122460021e-65	5.096658718823656e-44	1.4207771862677814e-80	4.262331558803344e-80
275	43631	BRD4	OCI-Ly1	B cell lymphoma	Bone Marrow	3.5228084281983045e-40	1.9347244124960543e-80	1.443929879626444e-79	5.1183628221886064e-80
276	58808	MAF	None	Th1	None	1.4074350827601396e-43	4.371321052657311e-80	3.156143429214086e-80	5.4984714642849966e-80
277	58840	XRN2	HEK293	Epithelium	Embryonic Kidney	3.486221254733374e-61	5.034541623260722e-76	1.94497930450996e-80	5.834712502838798e-80
278	71933	MYC	U2OS	None	Bone	1.2215533660396635e-59	1.7061700062508204e-76	2.942892586132906e-80	8.827155203816774e-80
279	44337	E2F1	LNCaP	Epithelium	Prostate	2.1428266718423314e-63	1.3656887381951621e-74	3.0091557829522322e-80	9.027447457797362e-80
280	69871	BRD4	None	Th1	None	3.878231174789984e-48	3.432542444911362e-79	5.127590413268367e-80	1.3383518442170798e-79
281	9205	HCFC1	HeLa	Epithelium	Cervix	5.613555078875262e-57	4.867370200746166e-80	7.097661826876243e-76	1.460110930059803e-79
282	72352	RUNX1	Kasumi-1	Acute myeloid leukemia	None	1.34474495347043e-53	4.9135378350487554e-51	5.679183347586971e-80	1.7037550042760914e-79
283	45764	CHD2	HeLa-S3	Epithelium	Cervix	5.741350858338685e-47	6.583338787783769e-67	6.15289239717096e-80	1.8458677191511157e-79
284	69814	NELFE	MCF-7	Human Breast Cancer Cell	Breast	3.023820421752716e-71	6.830499059996925e-80	3.259410701613779e-76	2.048720378626348e-79
285	46208	SIN3A	HCT-116	None	Colon	2.4885546996486824e-47	3.6813330233437437e-72	7.305371192666025e-80	2.1916113143086755e-79
286	46329	SIN3A	PANC-1	None	Pancreas	6.758345431792499e-62	1.3699684467548805e-79	1.6197231623354365e-79	2.226620583337779e-79
287	46344	GABPA	SK-N-SH	Neuroblastoma cell	Brain	1.302751882505996e-45	7.878146570301217e-80	3.5117914777336523e-75	2.3633909521669974e-79
288	37621	CBFB	U937	None	Pleura	6.038570503976428e-52	1.5457422039546894e-72	7.964103043594671e-80	2.3892307899784425e-79
289	63655	SIN3A	MCF-7	Epithelium	Breast	2.6208930245820785e-70	9.104738970087537e-77	1.0895143564942204e-79	3.2646364560861114e-79
290	52432	WDR5	HEK293	Epithelium	Embryonic Kidney	3.760317057351115e-73	1.1508017142452022e-53	1.2487169103768807e-79	3.7461494871184635e-79
291	8105	MYC	HepG2	Epithelium	Liver	3.73333406009747e-35	1.5589862271810094e-79	7.651350203606044e-79	3.8853139653687276e-79
292	38654	NFATC1	None	Endothelial Cell	Umbilical Vein	2.457341343691122e-56	1.7093218148339204e-78	1.654140276103241e-79	4.524570333683314e-79
293	53192	MYC	MCF-10A	Epithelium	Breast	1.0907854530696749e-45	1.375770359303366e-69	1.8108541896010142e-79	5.432562568087984e-79
294	45638	CHD2	GM12878	B Lymphocyte	Blood	4.927206747030076e-29	2.1581212818389313e-75	1.9672373487414037e-79	5.90117412417895e-79
295	70809	MYC	HCT-116	Colon cancer cell	Colon	6.209796581208696e-60	2.797819786937413e-78	2.17355159542767e-79	6.050599818809114e-79
296	40216	MED1	None	B Lymphocyte	Blood	1.3475741520307352e-53	8.382387090146504e-69	2.053765001420432e-79	6.16129500411034e-79
297	64913	BCL3	A549	Epithelium	Lung	2.5330106153481424e-55	5.828908536138179e-72	2.4026428055316247e-79	7.207928119488193e-79
298	46071	E2F6	A549	Epithelium	Lung	5.85675048058262e-66	6.701615963331736e-73	2.5911962193886474e-79	7.773585652489674e-79
299	1219	GATAD1	HeLa	Epithelium	Cervix	7.966258014803223e-47	3.370806696522638e-79	1.623108714896208e-78	8.373454782202093e-79
300	44312	E2F1	LNCaP	Epithelium	Prostate	2.2980704642692107e-62	5.931138067469787e-62	3.208910057222723e-79	9.626730171668168e-79
301	45745	MYC	HeLa-S3	Epithelium	Cervix	1.5165543819754899e-50	4.905301452025023e-64	3.216241368000646e-79	9.648724104001931e-79
302	40233	MED1	None	B Lymphocyte	Blood	6.3962183015000144e-52	1.0832803349922112e-61	3.989450227480745e-79	1.1968350682442235e-78
303	71935	MYC	U2OS	None	Bone	3.5754051775169974e-54	1.0482838147734955e-76	4.028147185295175e-79	1.2038183496489723e-78
304	73506	BRD4	SUM159PT	mammary carcinoma cell line	Breast	4.184181702599048e-52	8.36170448746859e-78	4.3648559186604903e-79	1.244493526274578e-78
305	38724	GMEB2	LoVo	None	Colon	5.553397245714279e-52	4.703942909366027e-79	2.4250413520672834e-74	1.411155500101697e-78
306	2283	E2F1	MCF-7	Epithelium	Breast	1.3882681170731114e-58	1.1123583686621659e-58	8.061158552213374e-79	2.4183475656640126e-78
307	64867	SIN3A	K562	Erythroblast	Bone Marrow	1.3266134377372514e-47	1.964286691528191e-78	1.6599657804884852e-78	2.699024460504584e-78
308	69820	NELFE	MCF-7	Human Breast Cancer Cell	Breast	3.619713507056745e-77	1.182424928431e-78	6.045907598670086e-78	2.888094185311403e-78
309	37623	MYH11	ME-1	Leukemia Cell	None	1.4439914283471063e-19	1.2882563885648083e-78	9.122118371486609e-75	3.864223446998426e-78
310	46136	GABPA	GM12878	B Lymphocyte	Blood	2.4466020719030436e-47	1.382345825364503e-78	2.4892995560515954e-73	4.147014447092862e-78
311	53013	E2F1	LNCaP-abl	Epithelium	Prostate	7.126844439209207e-62	1.1344129158128143e-63	1.3875615329183112e-78	4.1626845987549286e-78
312	46355	ELF1	SK-N-SH	Neuroblastoma cell	Brain	9.432088428980241e-45	1.4539948309644818e-78	3.5941823629895524e-73	4.361966846940604e-78
313	69732	KDM5A	T47D	None	Breast	6.729700138018063e-74	9.433362980402034e-78	3.060057860086879e-78	6.931403138372677e-78
314	45684	TBP	H1	Embryonic Stem Cell	Embryo	2.151873277322176e-57	1.610575265370441e-60	2.577630237391287e-78	7.732890712173861e-78
315	49416	RB1	IMR90	Fibroblast	Lung	2.977881322486291e-35	3.0702674438561325e-78	1.296284648644939e-73	9.210584177656223e-78
316	56375	CDK8	MV4-11	Macrophage	Blood	1.9370356784215667e-46	3.195079729570766e-78	1.1985209348601742e-71	9.585236633429836e-78
317	70804	TCF7L1	HCT-116	Colon cancer cell	Colon	4.53307499389396e-65	1.0513330869447263e-44	3.2294247521165155e-78	9.688274256348856e-78
318	50413	KLF11	hMADS-3	Adipocyte	Adipose	1.7164315882699417e-42	1.5976492916552207e-61	3.26098778378538e-78	9.782963351356142e-78
319	62932	BCL3	A549	Epithelium	Lung	1.1285360015863972e-49	8.444858649883068e-73	3.401977733130511e-78	1.020589208536102e-77
320	33194	MAX	P493-6	B cell lymphoma	None	2.723557139297468e-45	4.8868884723308895e-59	3.426598813150103e-78	1.0279796439450309e-77
321	52092	TP53	IMR90	Fibroblast	Lung	7.0466955364542e-76	2.620620906276231e-70	3.912366895220005e-78	1.1672295240260837e-77
322	43046	BRD2	MM1.S	B Lymphocyte	Blood	4.685791789091782e-52	6.461497339548761e-78	3.555693427223103e-74	1.9380970059033133e-77
323	68456	USF1	None	Erythroid Cell	None	3.086159880405165e-44	6.438921258771679e-60	7.155259931912137e-78	2.1465779795736416e-77
324	46278	ETS1	K562	Erythroblast	Bone Marrow	2.2631435852761026e-55	1.1512024123606483e-72	1.0245831553707863e-77	3.073722109638259e-77
325	34396	MECP2	IMR90	Fibroblast	Lung	1.1706030274508314e-37	5.2056188479723915e-74	1.4627020121959806e-77	4.386873389957036e-77
326	39017	MED1	MM1.S	B Lymphocyte	Blood	8.245156536498923e-53	2.162562722275065e-61	1.7191106969269778e-77	5.157332090780932e-77
327	49238	ETS1	DU145	Epithelium	Prostate	1.8514840669917997e-58	1.974243234577259e-77	7.724851407139832e-75	5.907631547146462e-77
328	392	NOTCH1	CUTLL1	T Lymphocyte	Blood	1.1148793805103433e-49	1.576745814507839e-73	2.0448117013027968e-77	6.133639659390212e-77
329	63002	BCL3	A549	Epithelium	Lung	9.748525382474612e-58	1.588162578011851e-72	2.0511865432129767e-77	6.1534801545533076e-77
330	44320	E2F1	LNCaP	Epithelium	Prostate	3.402658224176539e-57	1.2440448875207461e-61	2.1893219755050517e-77	6.567965926515155e-77
331	46341	REST	SK-N-SH	Neuroblastoma cell	Brain	5.495667048039142e-47	3.249525852364481e-57	2.206163684797718e-77	6.618491054393154e-77
332	55338	SUMO2	K562	Erythroblast	Bone Marrow	2.6183403063563858e-49	5.021769887417735e-60	2.7434143533136394e-77	8.230243059940919e-77
333	63884	BCL3	A549	Epithelium	Lung	2.1329964520143e-53	3.531755908832689e-75	2.8744069841822232e-77	8.553605317999259e-77
334	48779	MYC	P493-6	B cell lymphoma	None	3.9743824456907505e-27	3.175736489746183e-77	3.863087405873565e-73	9.526426328280836e-77
335	69755	BRD4	MV4;11	Leukemia Cell	Blood	7.037846016991026e-50	2.204728388209147e-76	3.8473789016971735e-77	9.827228362377955e-77
336	57808	BRD4	LX2	Hepatic Stellate Cell	None	5.6862584730937194e-37	6.4027365457974575e-77	6.712033438514271e-77	9.830606677387019e-77
337	41475	BRD4	OCI-Ly1	B cell lymphoma	Bone Marrow	8.153917081317589e-26	4.472247554463663e-77	2.654608775482736e-76	1.1482306338329866e-76
338	69868	MED1	MHH-MED-1	Th1	None	1.5131216466371122e-46	4.4807812967843474e-77	2.7843285552429925e-73	1.3440180980683127e-76
339	46342	YY1	SK-N-SH	Neuroblastoma cell	Brain	6.226339502894736e-46	5.617390180221782e-77	4.695176740689149e-76	1.505139568225745e-76
340	69872	AFF4	None	Th1	None	9.070354093769837e-40	4.560944686677636e-75	6.4092035404720205e-77	1.8961161558468702e-76
341	46333	FOXP2	PFSK-1	Neuron	Brain	4.946002568885177e-37	2.683975807111659e-67	8.171892902605678e-77	2.4515678700352757e-76
342	3273	GATA1	None	Proerythroblast	Bone Marrow	9.754668896761816e-39	3.728910337886605e-71	9.723433730061386e-77	2.917022512647514e-76
343	37056	FLI1	U937	None	Pleura	1.2192478084302081e-54	5.399323679661009e-51	9.764388854173375e-77	2.929316656252012e-76
